response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Bodily Force,Punch,Black,Male,27.0,,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Bodily Force,Punch,Black,Male,26.0,,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Improvised Weapon,Flashlight,Black,Male,27.0,Assaulted Officer                                                              ,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Taser,Firing Darts,Black,Male,26.0,Fled on Foot                                                                   ,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Chemical Irritant,Personal Mace,Black,Male,27.0,Assaulted Officer                                                              ,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,26.0,,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,26.0,Commission of a Crime                                                          ,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,27.0,,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Improvised Weapon,Other Improvised Weapon,Black,Male,27.0,Assaulted Officer                                                              ,1,Downtown West
2019/04/29 02:42:15,Disturbance ,No,ASLT4   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,27.0,,1,Downtown West
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Takedown,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Body Weight Pin,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Punch,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Body Weight Pin,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Takedown,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Punch,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 03:07:27,Motor Vehicle Chase ,No,STOLMV  ,Unknown,Bodily Force,Knee,White,Male,33.0,Fled in a Vehicle                                                              ,4,Willard - Hay
2019/04/29 19:47:36,Check the Welfare ,Yes,POSDPA  ,Unknown,Bodily Force,Body Weight Pin,White,Male,37.0,Fled on Foot                                                                   ,4,Lind - Bohanon
2019/04/29 19:47:36,Check the Welfare ,Yes,POSDPA  ,Unknown,Bodily Force,Joint Lock,White,Male,37.0,Fled on Foot                                                                   ,4,Lind - Bohanon
2019/04/29 19:47:36,Check the Welfare ,Yes,POSDPA  ,Unknown,Bodily Force,Body Weight Pin,White,Male,37.0,Other                                                                          ,4,Lind - Bohanon
2019/04/29 19:47:36,Check the Welfare ,Yes,POSDPA  ,Unknown,Bodily Force,Takedown,White,Male,37.0,Fled on Foot                                                                   ,4,Lind - Bohanon
2019/04/29 22:18:03,Traffic Law Enforcement ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,30.0,Tensed                                                                         ,4,Folwell
2019/04/29 22:18:03,Traffic Law Enforcement ,No,WT      ,Unknown,Taser,Firing Darts,Black,Male,30.0,Tensed                                                                         ,4,Folwell
2019/04/29 22:18:03,Traffic Law Enforcement ,No,WT      ,Unknown,Chemical Irritant,Personal Mace,Black,Male,30.0,Verbal Non-Compliance                                                          ,4,Folwell
2019/04/29 22:18:03,Traffic Law Enforcement ,No,WT      ,Unknown,Bodily Force,Body Weight Pin,Black,Male,30.0,Verbal Non-Compliance                                                          ,4,Folwell
2019/05/01 00:24:37,Disturbance ,Yes,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,White,Male,43.0,Verbal Non-Compliance                                                          ,4,Hawthorne
2019/05/01 00:24:37,Disturbance ,Yes,OBSTRU  ,Unknown,Bodily Force,Body Weight Pin,White,Male,43.0,,4,Hawthorne
2019/05/01 00:24:37,Disturbance ,Yes,OBSTRU  ,Unknown,Bodily Force,Takedown,White,Male,43.0,,4,Hawthorne
2019/05/01 13:16:58,Suspicious Person ,No,PUBURN  ,Unknown,Taser,Firing Darts,Native American,Male,38.0,Tensed                                                                         ,1,Downtown West
2019/05/01 19:46:37,Suspicious Person ,No,TRSPAS  ,Unknown,Bodily Force,Takedown,White,Male,39.0,Tensed                                                                         ,1,Downtown West
2019/05/01 19:46:37,Suspicious Person ,No,TRSPAS  ,Unknown,Bodily Force,Joint Lock,White,Male,39.0,Tensed                                                                         ,1,Downtown West
2019/05/02 10:28:55,Theft ,No,SHOPLF  ,Unknown,Taser,Firing Darts,White,Male,,Fled on Foot                                                                   ,2,Northeast Park
2019/05/02 20:56:24,Narcotics ,No,FORCE   ,Unknown,Bodily Force,Body Weight Pin,Black,Male,60.0,Other                                                                          ,3,Wenonah
2019/05/02 20:56:24,Narcotics ,No,FORCE   ,Unknown,Bodily Force,Takedown,Black,Male,60.0,Other                                                                          ,3,Wenonah
2019/05/04 01:28:10,Domestic Abuse-In Progress ,Yes,WEAP    ,Unknown,Chemical Irritant,Personal Mace,Black,Male,33.0,Other                                                                          ,3,Powderhorn Park
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Takedown,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Taser,Arcing,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Knee,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Punch,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Knee,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Takedown,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Punch,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 02:46:54,Domestic Abuse-In Progress ,Yes,DASLT5  ,Unknown,Bodily Force,Body Weight Pin,Black,Male,38.0,Tensed                                                                         ,4,Harrison
2019/05/04 21:45:37,Traffic Law Enforcement ,No,WEAP    ,Unknown,Bodily Force,Punch,Black,Male,25.0,Tensed                                                                         ,4,Harrison
2019/05/04 22:51:33,ShotSpotter Activation ,No,OBSTRU  ,Unknown,Bodily Force,Kicks,White,Male,35.0,Tensed                                                                         ,3,East Phillips
2019/05/05 16:02:52,Unwanted Person ,Yes,CIC     ,Unknown,Bodily Force,Takedown,,Male,32.0,Tensed                                                                         ,4,McKinley
2019/05/05 16:45:43,Person with a Gun ,Yes,WEAP    ,Unknown,Taser,Firing Darts,White,Male,40.0,Commission of a Crime                                                          ,4,McKinley
2019/05/05 16:45:43,Person with a Gun ,Yes,WEAP    ,Unknown,Bodily Force,Body Weight Pin,White,Male,40.0,Verbal Non-Compliance                                                          ,4,McKinley
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Taser,Display,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Commission of a Crime                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Taser,Display,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Commission of a Crime                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Taser,Display,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Male,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Commission of a Crime                                                          ,1,Cedar Riverside
2019/05/06 02:14:20,Fight ,Yes,DISCON  ,Unknown,Chemical Irritant,Personal Mace,Black,Female,,Other                                                                          ,1,Cedar Riverside
2019/05/06 02:16:11,Fight ,No,DISCON  ,Unknown,Chemical Irritant,Crowd Control Mace,Black,Female,,Commission of a Crime                                                          ,1,Downtown West
2019/05/07 01:57:16,Suspicious Person ,Yes,WT      ,Unknown,Bodily Force,Takedown,Black,Male,32.0,Fled on Foot                                                                   ,1,Downtown West
2019/05/07 01:57:16,Suspicious Person ,Yes,WT      ,Unknown,Bodily Force,Takedown,Black,Male,32.0,Fled on Foot                                                                   ,1,Downtown West
